#{"t_start": 1673784915.1507773, "env_id": "sokoban-turtle-v0"}
r,l,t
-8.0,40,139.563133
-2.0,41,286.802712
-11.0,35,418.181519
-14.0,49,586.012933
-8.0,55,816.460202
-4.0,36,885.810025
4.0,65,1127.119067
-34.0,48,1163.795158
-4.0,40,1523.42043
-2.0,50,1814.664725
4.0,55,2023.77185
2.0,45,2134.493722
0.0,43,2326.421185
-22.0,62,2433.702264
-20.0,46,2611.452593
-20.0,45,2743.62745
-22.0,59,2996.611386
-30.0,62,3466.105524
-12.0,51,3580.55342
-21.0,68,3696.777426
31.0,13,4168.224716
-10.0,38,4372.987343
8.0,54,4804.138835
-4.0,51,5142.507765
-30.0,37,5201.629931
0.0,47,5315.39286
-6.0,47,5393.888314
-30.0,45,5528.433868
4.0,41,5938.516685
-4.0,37,6138.559857
-12.0,48,6482.790184
0.0,1,6502.345016
-16.0,64,7042.471515
-12.0,31,7406.220495
-8.0,52,7511.615574
-4.0,37,7830.612825
-12.0,38,7884.822448
-26.0,52,8257.105004
0.0,32,8268.700041
-16.0,38,8407.552344
-14.0,66,8853.05888
-16.0,42,9027.142689
-24.0,42,9186.518051
-38.0,39,9328.273327
6.0,46,9579.432226
-6.0,45,10047.614073
-17.0,50,10322.174714
2.0,35,10380.951695
6.0,42,10795.722821
-4.0,44,11310.435849
-14.0,48,11490.119711
6.0,35,11585.396501
-10.0,46,11772.057742
-8.0,57,12245.232694
-10.0,34,12457.685447
-11.0,47,12734.414452
-4.0,36,12940.028302
8.0,54,13308.098325
-12.0,41,13694.667684
-4.0,51,13940.657872
4.0,43,14283.731869
-16.0,46,14461.95524
4.0,40,14604.606856
-4.0,42,14726.629792
-4.0,32,14801.821694
-10.0,42,14911.403475
-26.0,62,15770.208753
-22.0,48,16256.947981
-10.0,42,16667.242566
-18.0,46,16788.577499
-6.0,52,16974.961673
-2.0,44,17154.6644
2.0,46,17443.872071
-4.0,45,17756.736148
-8.0,60,17996.988608
-1.0,52,18221.05365
-12.0,57,18624.79431
