#{"t_start": 1673788128.636568, "env_id": "sokoban-turtle-v0"}
r,l,t
-28.0,66,453.918114
-38.0,63,1017.969704
-16.0,63,1797.993063
-10.0,58,2622.60152
4.0,59,3757.451296
-40.0,69,4349.721063
-12.0,61,5182.771101
-20.0,82,5821.026121
-16.0,57,6022.274606
-24.0,75,6818.211696
-14.0,64,7785.571105
-20.0,54,8540.108892
-20.0,83,9358.139811
-2.0,61,9724.81466
-18.0,69,10647.412763
-16.0,78,12097.254679
-16.0,62,12489.946354
-46.0,73,13589.68568
-26.0,76,14309.791324
-32.0,56,14875.234468
-10.0,79,15545.292891
-46.0,69,16048.159492
-20.0,58,16613.523396
-28.0,62,17358.675827
-4.0,71,18034.18625
-4.0,51,18188.186656
-4.0,65,18391.145159
0.0,63,19068.127542
-20.0,70,19650.65187
-8.0,47,20309.56897
-6.0,66,22235.540606
0.0,69,22980.794423
-2.0,57,23367.92504
0.0,63,23874.333172
-4.0,55,24878.640265
-6.0,72,26118.141686
-26.0,74,26779.329164
0.0,65,27474.707152
-14.0,71,28536.555283
-8.0,54,28908.627018
132.0,3,28972.795062
-10.0,57,28982.469448
-18.0,80,30688.990245
-10.0,85,31569.76995
-12.0,68,32161.554109
-12.0,67,32697.333719
4.0,56,34125.15861
0.0,50,34264.604654
-2.0,73,35407.67864
-6.0,54,36427.790938
-24.0,67,37472.550071
-16.0,67,39090.460642
-30.0,82,40401.473907
-8.0,74,40964.946752
-10.0,79,41343.284782
-4.0,56,41787.956379
-14.0,73,42239.864235
-16.0,67,42464.561769
-14.0,74,42580.879118
-16.0,50,43067.716403
-28.0,57,43938.559927
-26.0,72,44660.407698
2.0,87,45423.241876
4.0,58,45866.581948
-12.0,74,46534.123987
-6.0,57,46911.551668
8.0,53,47754.924925
2.0,55,48309.709599
2.0,65,49197.562546
-14.0,76,49747.289543
0.0,61,49967.332246
4.0,78,51130.720886
-1.0,90,52383.190739
-2.0,54,52815.957336
0.0,71,54283.211935
-6.0,74,54418.846744
4.0,78,57203.371191
0.0,60,57981.005509
14.0,76,59181.93035
-4.0,94,60742.231546
-12.0,81,61186.849472
-8.0,76,61985.699548
2.0,76,62494.055269
-16.0,63,63320.646578
-12.0,65,63893.057714
1.0,63,65640.166045
0.0,65,66446.897978
2.0,65,66968.12554
0.0,70,68133.583703
6.0,79,69316.68275
-9.0,51,70679.50943
-16.0,61,71806.309536
-4.0,51,72440.560347
14.0,65,74409.795549
0.0,67,76973.291374
-10.0,43,77759.484752
-4.0,87,79185.067847
-4.0,61,79480.491425
8.0,64,80067.62587
14.0,56,81135.927471
4.0,64,81360.717862
6.0,78,81649.14699
0.0,65,82249.237445
