#{"t_start": 1675347725.459312, "env_id": "pushing-turtle-v0"}
r,l,t
0.0,38,3.028354
4.0,34,3.43812
7.0,42,3.920921
1.0,44,4.431667
-2.0,34,4.778348
0.0,39,5.177555
-6.0,28,5.478023
-14.0,37,5.854538
-1.0,52,6.371361
-11.0,38,6.737308
-14.0,56,7.336408
-3.0,42,7.751863
10.0,43,8.188208
-17.0,43,8.65344
-9.0,47,9.166234
-3.0,34,9.513681
12.0,48,10.04791
-2.0,40,10.46968
0.0,37,10.845839
13.0,46,11.341838
10.0,40,11.746907
5.0,33,12.083202
9.0,36,12.453295
-3.0,52,12.992352
4.0,38,16.596358
-1.0,33,16.930985
8.0,41,17.33689
0.0,34,17.671084
23.0,40,18.083126
-2.0,39,18.488858
0.0,28,18.778418
7.0,45,19.244158
-3.0,37,19.623497
8.0,42,20.113396
2.0,39,20.544643
9.0,36,20.965519
-3.0,41,21.37744
-5.0,26,21.663325
-9.0,35,22.012254
6.0,38,22.399051
-3.0,35,22.783677
-4.0,48,23.272612
4.0,38,23.643623
-4.0,48,24.1345
-5.0,34,24.471545
-5.0,32,24.800765
-2.0,48,25.274253
0.0,39,25.6803
8.0,35,26.024435
-11.0,42,26.431259
5.0,34,30.069042
12.0,44,208.312584
-6.0,42,208.775533
2.0,33,209.102803
27.0,48,209.588464
-1.0,40,209.984511
5.0,37,210.373692
21.0,38,210.772718
15.0,42,211.219765
3.0,43,211.691057
-8.0,50,212.216359
-6.0,40,212.647356
-6.0,36,213.051197
5.0,45,213.55985
5.0,41,214.005635
0.0,29,214.300563
-5.0,39,214.70805
1.0,60,215.336955
-6.0,34,215.702942
-2.0,50,216.213913
-9.0,48,216.746266
5.0,59,217.390996
17.0,40,217.817452
-11.0,37,218.21539
1.0,34,221.974203
0.0,44,222.500487
-13.0,42,222.937517
0.0,40,223.410009
-3.0,50,223.95932
5.0,43,224.451285
-6.0,35,224.863282
-11.0,39,225.304232
3.0,55,225.902004
4.0,33,226.247385
3.0,34,226.623803
-11.0,32,226.973469
12.0,46,227.463546
10.0,44,227.958507
-9.0,36,228.356799
5.0,36,228.727022
19.0,44,229.202365
-3.0,25,229.456928
5.0,36,229.823132
-3.0,44,230.285781
0.0,43,230.753636
7.0,36,231.128674
6.0,52,231.687363
-5.0,41,232.133074
4.0,40,232.551187
12.0,41,236.330665
-11.0,38,236.777729
-9.0,38,423.796131
1.0,41,424.367061
7.0,43,424.891323
7.0,50,425.508486
-10.0,39,425.971025
3.0,50,426.550237
-4.0,51,427.160117
-6.0,37,427.602239
-20.0,45,428.208062
6.0,55,428.893256
10.0,41,429.367769
5.0,54,429.99461
-11.0,31,430.333857
13.0,30,430.728404
5.0,33,431.117415
5.0,36,431.583297
1.0,43,432.109255
0.0,39,432.569763
-8.0,34,433.013642
4.0,35,433.437871
2.0,45,433.964558
5.0,27,434.271576
5.0,34,434.664446
0.0,41,438.468239
-4.0,41,438.951741
-5.0,41,439.472925
-5.0,49,440.011637
4.0,46,440.514992
-14.0,34,440.904194
0.0,33,441.259926
5.0,43,441.705313
