#{"t_start": 1674123821.4129324, "env_id": "sokoban-turtle-v0"}
r,l,t
-2.0,32,2.417373
13.0,42,2.740249
-1.0,49,3.082993
-14.0,47,3.373649
-7.0,39,3.653001
-17.0,55,3.979017
2.0,43,4.242398
6.0,35,4.459035
10.0,53,4.787622
2.0,42,5.041167
-20.0,38,5.262136
-15.0,38,5.475924
-13.0,48,5.750368
4.0,31,5.943876
-3.0,40,6.186632
-5.0,45,6.486701
-13.0,46,6.78399
-9.0,34,7.003433
25.0,37,7.252004
-4.0,41,7.492718
12.0,43,7.781296
-5.0,39,8.036743
-17.0,36,8.280243
-24.0,43,8.569561
-14.0,45,12.344486
-15.0,53,12.678654
-20.0,38,12.912707
-1.0,50,13.206049
-10.0,42,13.47712
-9.0,39,13.725444
8.0,38,13.94785
-5.0,37,14.168457
-2.0,33,14.377259
-3.0,49,14.653345
7.0,35,14.846896
5.0,37,15.072428
0.0,39,15.299292
-5.0,48,15.58326
3.0,44,15.871455
3.0,48,16.177361
-15.0,55,16.542294
19.0,44,16.823462
-2.0,43,17.087009
-19.0,39,17.313215
6.0,47,17.618496
9.0,43,17.866882
-19.0,41,18.149414
-6.0,53,22.011467
-2.0,49,224.134949
-4.0,49,224.4568
-2.0,42,224.722017
4.0,42,224.969779
8.0,39,225.232809
8.0,49,225.524586
-6.0,44,225.784824
24.0,40,226.037258
13.0,48,226.325515
26.0,73,226.785198
-4.0,45,227.049535
5.0,44,227.331916
16.0,54,227.706291
11.0,56,228.09571
-4.0,62,228.490689
8.0,36,228.747479
-18.0,48,229.089538
14.0,44,229.384123
-5.0,58,229.746421
-5.0,42,230.01528
1.0,45,233.903395
2.0,50,234.2406
7.0,36,234.462168
-10.0,42,234.709213
5.0,52,235.017815
-7.0,42,235.270078
2.0,43,235.529425
-6.0,59,235.898969
-4.0,37,236.138501
8.0,39,236.39232
7.0,35,236.618632
-3.0,62,237.035606
22.0,34,237.242584
8.0,33,237.436027
-5.0,58,237.809616
9.0,48,238.11475
-5.0,43,238.378723
-9.0,47,238.70323
-2.0,49,239.011361
16.0,50,239.310592
17.0,35,239.522767
2.0,51,239.827239
-6.0,55,240.27745
-6.0,53,443.409136
25.0,40,443.744613
5.0,43,444.026413
15.0,40,444.26826
-5.0,47,444.568514
1.0,46,444.872417
10.0,32,445.074167
19.0,46,445.362799
4.0,41,445.628407
1.0,38,445.878878
12.0,32,446.086688
9.0,48,446.396221
5.0,43,446.665012
12.0,42,446.920748
-12.0,51,447.242172
4.0,43,447.51524
-10.0,36,447.721779
2.0,52,448.044156
5.0,48,448.31896
5.0,40,448.549544
17.0,37,448.762172
-10.0,43,449.044995
13.0,42,452.854716
2.0,43,453.126856
20.0,54,453.453579
5.0,51,453.775727
9.0,44,454.038454
10.0,37,454.276174
10.0,37,454.51421
4.0,50,454.827286
-3.0,41,455.067731
-4.0,44,455.316488
17.0,56,455.644268
5.0,44,455.896793
15.0,44,456.167
13.0,38,456.405817
-3.0,38,456.652443
11.0,43,456.895596
16.0,41,457.179985
16.0,37,457.405524
19.0,70,457.843378
-2.0,39,458.074339
13.0,36,458.303217
0.0,34,458.514388
17.0,40,458.764517
-4.0,35,459.123846
27.0,42,459.37987
-5.0,45,459.631088
5.0,55,665.725385
2.0,47,666.003546
29.0,43,666.25094
7.0,68,666.667706
1.0,47,666.961008
4.0,47,667.243566
-7.0,39,667.490017
21.0,54,667.807982
-1.0,55,668.144647
13.0,44,668.409956
19.0,44,668.674291
-3.0,44,668.944519
10.0,34,669.158847
27.0,46,669.43799
10.0,38,669.668032
1.0,54,669.983913
7.0,41,670.222937
8.0,48,670.487283
8.0,42,674.345731
-12.0,42,674.636042
16.0,34,674.850424
4.0,33,675.054421
5.0,46,675.349405
12.0,32,675.547005
5.0,64,675.944112
15.0,40,676.213262
5.0,32,676.433882
15.0,41,676.686102
3.0,39,676.929132
7.0,44,677.1897
15.0,39,677.444119
9.0,29,677.623807
14.0,40,677.868131
23.0,59,678.238198
31.0,54,678.542497
18.0,40,678.771734
14.0,33,678.977636
5.0,31,679.186051
14.0,79,679.663342
9.0,53,680.010237
44.0,50,680.311511
15.0,45,680.583909
2.0,49,684.465571
7.0,53,684.806853
6.0,47,685.081747
7.0,44,893.786161
5.0,49,894.147824
24.0,48,894.4405
17.0,58,894.793874
19.0,47,895.102629
-5.0,50,895.450384
2.0,48,895.768173
2.0,45,896.072229
-1.0,51,896.402297
8.0,39,896.656412
11.0,55,896.997117
18.0,34,897.201782
4.0,40,897.444889
2.0,43,897.69749
11.0,39,897.933866
28.0,65,898.326781
25.0,38,898.555753
7.0,68,902.737499
8.0,47,903.034268
0.0,38,903.262228
14.0,52,903.589495
20.0,58,903.932734
16.0,42,904.200067
5.0,47,904.497308
21.0,46,904.799921
11.0,47,905.095098
11.0,56,905.444221
0.0,49,905.757753
32.0,44,906.041638
19.0,56,906.382255
8.0,42,906.638472
43.0,47,906.915113
15.0,56,907.263553
0.0,48,907.556593
-5.0,51,907.871525
5.0,43,908.158538
3.0,42,908.442768
15.0,53,908.778126
5.0,41,909.150774
-6.0,56,909.497874
22.0,50,909.807216
6.0,42,910.072189
6.0,48,910.379198
12.0,58,1116.454865
13.0,40,1116.702625
13.0,61,1117.077466
5.0,43,1117.327968
40.0,41,1117.57039
20.0,47,1117.849673
9.0,54,1118.170694
3.0,40,1118.414292
20.0,70,1118.835779
-5.0,59,1119.222741
19.0,44,1119.521349
2.0,48,1119.815845
27.0,59,1120.176648
21.0,49,1120.496637
22.0,45,1120.788213
9.0,52,1124.924595
8.0,34,1125.160084
2.0,42,1125.456043
23.0,41,1125.71192
13.0,38,1125.956318
1.0,46,1126.291817
19.0,47,1126.633559
11.0,48,1126.956886
12.0,54,1127.304708
1.0,49,1127.6497
20.0,51,1128.007148
32.0,41,1128.270886
8.0,46,1128.576836
16.0,45,1128.883533
1.0,60,1129.266782
33.0,49,1129.599022
9.0,40,1129.889785
-1.0,38,1130.143307
6.0,41,1130.405754
36.0,55,1130.761218
10.0,52,1131.102779
-3.0,48,1131.411059
5.0,44,1131.822283
21.0,52,1132.187621
20.0,54,1132.543194
6.0,48,1132.863228
12.0,50,1133.228295
22.0,43,1133.504599
3.0,63,1343.927608
24.0,55,1344.305732
25.0,53,1344.629011
28.0,38,1344.901573
26.0,34,1345.108662
13.0,38,1345.349743
20.0,43,1345.605776
25.0,58,1345.977942
4.0,56,1346.364197
15.0,62,1346.807963
9.0,44,1347.115042
22.0,47,1347.455129
11.0,54,1347.835891
9.0,44,1348.128276
13.0,52,1352.438724
3.0,54,1352.83346
42.0,45,1353.13142
2.0,51,1353.465411
30.0,53,1353.843418
20.0,49,1354.185721
16.0,51,1354.567917
-4.0,39,1354.841732
24.0,55,1355.220172
3.0,53,1355.592098
8.0,47,1355.902245
10.0,49,1356.216491
9.0,54,1356.556595
1.0,45,1356.844165
21.0,51,1357.187525
16.0,34,1357.443538
10.0,34,1357.695332
11.0,54,1358.053057
31.0,49,1358.405264
6.0,53,1358.793585
18.0,36,1359.05752
13.0,50,1363.220457
11.0,52,1363.589737
9.0,43,1363.876762
8.0,37,1364.097728
18.0,45,1364.436801
-17.0,46,1364.730182
26.0,44,1365.008245
15.0,43,1365.288007
7.0,72,1574.260147
17.0,56,1574.61377
30.0,61,1574.978923
29.0,50,1575.277232
0.0,36,1575.490402
16.0,50,1575.782766
18.0,56,1576.112462
16.0,44,1576.38409
-2.0,45,1576.646138
10.0,40,1576.865522
27.0,59,1577.230088
17.0,39,1577.472965
21.0,43,1577.726205
27.0,67,1582.261567
9.0,42,1582.635902
27.0,49,1582.921643
15.0,47,1583.234137
12.0,44,1583.522532
19.0,77,1583.998393
34.0,57,1584.353828
12.0,42,1584.674835
20.0,60,1585.040613
16.0,42,1585.33921
25.0,59,1585.745954
12.0,42,1586.022286
17.0,54,1586.388685
44.0,62,1586.817481
46.0,63,1587.274507
33.0,46,1587.590013
35.0,50,1587.927792
10.0,43,1588.250357
38.0,45,1588.555372
26.0,45,1593.898522
18.0,67,1594.403538
36.0,45,1594.707236
41.0,56,1595.110816
0.0,56,1595.50621
14.0,42,1595.795152
27.0,50,1596.138688
20.0,46,1596.452816
2.0,43,1840.294948
22.0,44,1840.567543
15.0,59,1840.915818
33.0,57,1841.266329
34.0,46,1841.53266
14.0,51,1841.847265
31.0,47,1842.144451
33.0,60,1842.485806
22.0,54,1842.803057
17.0,50,1843.105236
20.0,52,1843.416221
47.0,49,1843.700838
21.0,53,1848.198505
19.0,63,1848.6234
33.0,58,1848.984638
21.0,58,1849.357076
37.0,51,1849.683361
8.0,36,1849.90129
34.0,59,1850.291655
24.0,54,1850.642958
13.0,66,1851.075588
39.0,59,1851.42641
25.0,46,1851.728904
23.0,51,1852.040698
24.0,42,1852.295382
25.0,41,1852.519083
16.0,56,1852.860445
16.0,68,1853.32224
17.0,58,1853.733443
