#{"t_start": 1674123821.493606, "env_id": "sokoban-turtle-v0"}
r,l,t
-11.0,53,2.501607
-4.0,39,2.791495
-11.0,47,3.103702
-10.0,42,3.392842
-8.0,43,3.668821
-9.0,40,3.89949
-8.0,45,4.173158
8.0,41,4.433151
-6.0,38,4.668324
-5.0,44,4.934693
-24.0,54,5.242101
-3.0,45,5.496492
-6.0,36,5.708164
-8.0,42,5.97156
2.0,49,6.277208
-1.0,47,6.581453
-4.0,60,6.97296
14.0,61,7.357414
4.0,40,7.621375
7.0,33,7.833457
-30.0,51,8.182929
-4.0,52,12.011885
25.0,49,12.335224
-2.0,41,12.586496
-12.0,43,12.850092
-15.0,40,13.083153
-10.0,50,13.403263
-2.0,44,13.681669
2.0,45,13.946253
-3.0,28,14.112128
-14.0,37,14.34618
-10.0,41,14.57347
-9.0,53,14.873694
2.0,41,15.126415
3.0,53,15.434597
-4.0,48,15.735583
16.0,46,16.02996
4.0,44,16.321068
-8.0,49,16.642094
-2.0,45,16.93028
-6.0,28,17.081054
19.0,60,17.46821
15.0,43,17.719945
2.0,49,18.040356
5.0,37,21.78637
-10.0,41,223.826648
11.0,42,224.145417
-5.0,43,224.430564
-2.0,40,224.675683
6.0,49,224.978218
-18.0,41,225.24442
-13.0,44,225.502062
6.0,38,225.72545
4.0,54,226.062737
-16.0,46,226.339195
7.0,41,226.604095
-3.0,40,226.84196
-3.0,42,227.109246
-4.0,48,227.42784
0.0,29,227.626118
-4.0,43,227.922733
-15.0,49,228.249243
-6.0,36,228.47756
-9.0,38,228.744728
22.0,31,228.974226
-5.0,44,229.26766
3.0,49,229.586712
20.0,54,229.923378
14.0,38,233.739963
17.0,54,234.131145
-7.0,51,234.438884
10.0,38,234.663918
16.0,51,234.968556
16.0,38,235.19658
3.0,37,235.416912
8.0,45,235.702857
12.0,58,236.070375
6.0,30,236.267418
8.0,45,236.557266
24.0,54,236.927995
-1.0,58,237.267743
0.0,56,237.62171
10.0,47,237.936091
-11.0,37,238.157114
6.0,60,238.562086
-7.0,33,238.768436
-8.0,45,239.048796
-4.0,55,239.378182
17.0,32,239.563435
13.0,48,239.972971
2.0,37,240.197504
0.0,50,240.5162
14.0,43,443.665136
1.0,47,443.973374
-5.0,42,444.229975
5.0,37,444.46336
16.0,43,444.748172
6.0,49,445.055901
-11.0,33,445.262763
14.0,43,445.542753
0.0,55,445.902346
1.0,37,446.138867
2.0,43,446.428753
-1.0,44,446.68792
