#{"t_start": 1673787728.2428212, "env_id": "sokoban-turtle-v0"}
r,l,t
-20.0,84,1311.984852
6.0,69,3035.738577
-4.0,79,4142.879974
-8.0,63,4896.892488
-4.0,62,5850.653858
-36.0,77,7638.554407
-32.0,66,9073.804645
0.0,67,10141.879263
-26.0,79,11273.787233
-6.0,64,12498.451088
-6.0,57,13210.200507
-18.0,75,14472.326367
0.0,55,15224.082002
-18.0,85,17784.518555
-20.0,63,19535.239416
-12.0,64,20268.576742
-6.0,67,20562.423403
-10.0,58,22020.370893
-24.0,72,22669.713048
-26.0,76,23744.497311
-16.0,66,24048.768662
-14.0,70,24545.990068
-10.0,66,25689.80023
-6.0,54,26994.054519
-14.0,75,28647.450488
-54.0,77,29553.185911
-10.0,57,30779.469437
-34.0,79,32656.087567
-4.0,59,33429.589425
-28.0,76,34459.941173
-4.0,83,35588.68101
-5.0,79,36791.370772
0.0,86,38183.046494
0.0,66,38304.352391
-6.0,67,38845.561449
0.0,64,39999.707651
-2.0,45,42487.693153
-6.0,68,43285.676206
-10.0,65,44302.370024
-6.0,74,45476.983245
0.0,67,45728.015523
-6.0,65,46082.136658
-12.0,68,46758.79485
-6.0,59,47321.625238
0.0,62,47931.62567
-18.0,89,50155.889524
-4.0,60,50892.011009
-9.0,65,50989.466301
4.0,67,52360.411193
-2.0,63,53420.495455
-4.0,59,54873.837909
-16.0,56,56079.892863
2.0,64,56607.944287
-1.0,71,56961.633748
4.0,61,57472.119905
-6.0,76,58236.44571
-6.0,63,58659.773145
-4.0,81,59683.239295
-6.0,85,61165.640183
6.0,67,62066.358302
0.0,70,63478.849235
-12.0,90,64803.710818
-4.0,58,65617.796885
-2.0,74,66526.845492
6.0,84,67439.163427
14.0,71,69325.497483
-2.0,73,69574.434857
-4.0,75,69735.874371
-16.0,65,70303.360992
6.0,65,71351.316503
-16.0,65,72633.089376
-4.0,92,74282.014122
-4.0,64,75134.49906
-4.0,70,75795.518972
-8.0,92,76755.140459
-10.0,72,77398.18991
10.0,80,77875.095618
-10.0,69,78145.775307
-4.0,73,78450.88913
-7.0,77,79498.33938
4.0,62,80341.675216
8.0,70,81264.891582
6.0,56,82136.468495
-4.0,72,82534.723872
-5.0,64,83308.740837
0.0,78,84196.081419
6.0,83,85550.744067
-6.0,69,87041.810816
0.0,59,87780.98358
-6.0,78,88642.522496
-3.0,76,89274.569174
-17.0,76,90183.532497
11.0,68,90967.686775
6.0,86,91614.995786
14.0,67,91965.91409
-2.0,65,92042.427787
-14.0,70,92475.015112
-2.0,75,92724.213883
6.0,76,93336.807567
1.0,75,96305.884677
0.0,77,97221.865829
-6.0,68,97598.253343
134.0,17,97874.909992
-5.0,75,98913.982795
4.0,89,100555.948922
0.0,80,101673.776286
47.0,62,102569.923196
-4.0,76,102996.553261
-2.0,69,104069.229404
8.0,64,104913.734156
4.0,70,105344.209205
-12.0,51,105675.202838
-23.0,58,105866.900669
0.0,77,106678.722595
4.0,82,107158.119347
0.0,48,107720.669185
2.0,78,110064.8901
0.0,59,112505.918249
2.0,62,113343.223442
4.0,71,114288.750659
0.0,69,114740.21638
0.0,77,115348.611109
4.0,93,116290.940098
0.0,58,116928.417153
4.0,73,117701.890724
10.0,73,118042.851848
4.0,76,118452.773079
-2.0,79,118856.62482
-4.0,61,121092.672047
4.0,60,121418.941624
6.0,57,122372.321044
6.0,79,123918.943429
-2.0,65,124062.501157
-4.0,65,124420.464015
4.0,61,124912.550253
10.0,74,125460.884294
9.0,63,126054.318782
30.0,12,126374.198139
-4.0,59,126674.963807
8.0,73,127732.943384
-9.0,68,128998.278007
4.0,69,129663.456505
-10.0,83,130604.526259
12.0,57,131157.499658
0.0,70,132381.163485
2.0,79,133416.817034
0.0,75,133766.001325
-6.0,58,134417.730087
10.0,65,135356.747263
12.0,78,135667.809628
4.0,68,135944.12154
-6.0,89,136479.799815
10.0,52,136831.762084
4.0,74,136883.513402
12.0,67,137447.36502
17.0,71,138734.215065
7.0,80,139390.136278
12.0,79,141353.663987
16.0,75,143702.626401
4.0,56,143810.860842
4.0,68,144553.632182
16.0,93,146272.483365
4.0,62,147206.943643
4.0,57,147579.351381
0.0,53,148354.361953
8.0,69,148753.210739
4.0,69,149386.247895
6.0,61,150130.931907
12.0,77,150467.000562
1.0,50,150768.17495
2.0,86,151877.640694
4.0,72,153292.644781
8.0,73,153794.939239
6.0,76,154573.904181
-2.0,71,156032.435322
6.0,62,157367.649394
6.0,77,158431.973191
-4.0,53,158898.397695
12.0,86,159944.417388
18.0,81,161365.193829
6.0,94,163163.134472
2.0,78,163581.110247
26.0,72,163700.329279
10.0,60,163872.49313
4.0,67,164794.443316
2.0,76,165235.066693
6.0,66,165774.381411
0.0,61,166322.928946
8.0,66,166781.384413
0.0,71,168804.317823
4.0,83,170307.893554
14.0,56,170541.216204
-4.0,62,171038.004058
12.0,70,171780.565879
4.0,65,172319.190374
0.0,61,173395.939627
-2.0,81,174787.158545
150.0,20,175818.991356
4.0,55,176290.710474
-2.0,56,176574.480365
8.0,74,177310.95887
8.0,57,178230.059973
22.0,74,178963.16357
8.0,81,181284.768556
-3.0,72,181618.147521
4.0,78,181866.309682
2.0,103,184105.029488
4.0,89,184930.376694
4.0,61,185344.890693
18.0,58,186270.449237
14.0,49,186782.509606
2.0,75,187816.703846
16.0,71,188788.068933
4.0,60,189379.584746
20.0,53,189551.822182
5.0,83,189806.519432
20.0,68,191391.10216
0.0,63,192020.464644
22.0,72,193086.960564
0.0,61,193664.457233
8.0,56,194694.477946
8.0,77,196010.429472
16.0,62,196262.968784
16.0,78,197434.367295
-2.0,68,198372.059837
12.0,79,198951.795189
18.0,75,199868.190182
12.0,70,200194.131877
8.0,66,200501.732286
6.0,72,201490.199578
4.0,77,202966.284322
10.0,67,204174.499156
8.0,72,204731.833529
0.0,59,205106.637575
-4.0,72,205601.639379
26.0,84,205877.263766
-8.0,64,206656.935181
8.0,84,207249.044554
-4.0,64,207927.664594
8.0,62,208277.512218
12.0,87,209429.518075
8.0,93,210578.932544
6.0,85,211192.447006
-4.0,58,211820.695355
22.0,80,212923.996814
26.0,70,213633.534878
8.0,66,213972.801746
16.0,62,214345.900316
24.0,66,215173.129263
8.0,73,216475.739086
8.0,68,217317.337909
36.0,56,218170.32536
47.0,76,218906.569122
-6.0,79,220245.422286
16.0,96,220928.053341
142.0,38,221227.740911
0.0,85,221652.007768
10.0,67,222142.970061
14.0,62,222661.975173
4.0,63,223456.985563
16.0,73,223640.553014
16.0,87,224798.89051
4.0,79,225561.122122
20.0,88,226598.011119
2.0,84,227836.364207
20.0,74,228352.264848
2.0,108,229260.921363
10.0,91,229587.215328
10.0,74,230059.888276
59.0,93,230894.809291
6.0,95,232057.018144
8.0,95,233835.74189
10.0,75,234794.238038
10.0,89,235461.006563
10.0,63,235852.465952
21.0,93,235942.745691
6.0,74,236796.139363
-3.0,100,237868.334473
37.0,96,239552.321268
-7.0,82,240155.015987
14.0,75,240839.113791
2.0,69,241641.465033
4.0,65,242369.294719
8.0,67,243777.406253
26.0,70,244141.611921
4.0,66,244823.091847
2.0,87,245469.590628
-4.0,85,245970.012244
8.0,68,246523.239225
12.0,81,248133.451706
14.0,103,249391.100112
8.0,69,249553.570512
24.0,92,250173.739159
-2.0,66,250892.64635
10.0,71,251410.414944
58.0,51,252019.815643
14.0,77,252728.460124
20.0,107,253569.849488
8.0,99,255024.806002
2.0,71,257533.043291
-6.0,71,258057.807002
-4.0,80,259329.489536
6.0,79,259844.7548
10.0,82,260287.260126
28.0,91,260958.737102
8.0,82,261809.441092
8.0,87,262600.021769
8.0,62,262832.746191
9.0,71,263629.58045
4.0,81,265948.053967
10.0,59,266202.074321
14.0,113,267603.109683
-10.0,86,269507.373622
18.0,94,270282.11956
10.0,84,270831.250804
22.0,88,271962.901802
101.0,26,272364.124117
54.0,52,272638.435011
26.0,80,273503.582597
18.0,75,274059.517488
14.0,102,274622.830665
54.0,102,275518.46425
10.0,81,276017.670211
6.0,87,276822.226778
8.0,116,277585.372994
10.0,96,278444.624834
2.0,76,279303.173682
16.0,80,280293.115661
0.0,75,280868.565655
-2.0,92,281686.97024
16.0,73,282239.336411
12.0,84,282630.449701
12.0,81,283298.001755
16.0,71,284019.418352
14.0,88,284550.609979
24.0,80,285255.672204
10.0,84,286116.111879
10.0,96,287537.463051
30.0,68,288223.001419
10.0,75,289548.497004
12.0,86,290508.781201
23.0,94,291038.689438
16.0,101,291702.012941
53.0,62,291945.152246
24.0,81,292241.429559
4.0,97,293215.142642
6.0,75,293578.362509
22.0,79,294038.202219
14.0,75,295039.675557
30.0,97,296182.269262
16.0,78,296823.778526
18.0,87,297121.870591
14.0,82,297626.513447
24.0,85,298391.338949
2.0,86,298646.221852
10.0,92,298817.533652
4.0,97,299086.788101
16.0,75,299830.917743
2.0,80,300635.127986
20.0,76,301145.41548
131.0,22,301437.738208
6.0,83,301739.280245
18.0,65,302314.224442
2.0,78,302834.007181
10.0,111,303290.284916
-4.0,89,304153.756783
2.0,88,304668.839376
12.0,73,305204.742018
18.0,92,306466.866975
10.0,122,308603.51848
6.0,87,308933.717123
2.0,92,310021.486039
-6.0,69,310486.240057
16.0,96,310749.543224
10.0,96,311300.951522
13.0,88,312628.243789
147.0,6,312789.501081
20.0,93,313412.657768
95.0,12,313537.774089
12.0,108,314772.410836
4.0,109,316074.744452
16.0,117,316599.292536
2.0,87,317097.94879
47.0,23,317132.446726
22.0,58,317630.348975
20.0,77,317802.813271
20.0,75,318408.02462
10.0,79,319090.950258
14.0,77,319574.179097
14.0,98,319904.706533
6.0,174,321962.671072
16.0,94,322516.959654
18.0,91,323791.459967
4.0,83,324445.786767
26.0,115,325135.302106
10.0,109,325992.912695
6.0,84,326420.665448
18.0,98,327136.874052
10.0,97,327605.752363
20.0,90,328604.029605
35.0,45,328769.490639
24.0,133,329694.582546
18.0,103,330780.902406
59.0,71,331378.153946
14.0,104,331608.252837
26.0,77,332244.956883
12.0,96,333072.634517
18.0,115,334118.029323
20.0,87,335456.21147
16.0,110,336150.721129
14.0,99,337018.9987
131.0,62,337535.184694
10.0,114,338042.590669
24.0,107,338522.032354
12.0,88,340141.549679
22.0,75,340390.521079
16.0,64,340955.906279
10.0,98,341982.924289
14.0,113,343383.582202
24.0,109,344050.391138
14.0,105,344993.756324
55.0,64,345449.241474
8.0,78,346049.490128
18.0,160,347011.569216
45.0,107,347628.566786
12.0,103,347960.903537
4.0,107,348692.128304
32.0,103,349136.932763
-8.0,100,349723.612736
12.0,69,350185.360103
22.0,101,350775.24137
4.0,118,351451.003252
3.0,89,352110.079777
28.0,97,352972.768198
18.0,118,353626.89994
18.0,113,354471.478708
10.0,108,354874.628898
8.0,101,355858.550519
18.0,94,356351.817505
2.0,94,357843.849459
10.0,125,359272.373539
18.0,78,359462.09546
32.0,98,360157.752851
24.0,73,360942.545185
18.0,94,361588.54365
14.0,98,361858.174896
10.0,101,362734.759928
12.0,95,363557.69515
26.0,120,364064.592735
16.0,83,364441.059592
26.0,98,365156.408743
8.0,136,366113.856555
14.0,97,367088.065797
14.0,157,368298.134851
121.0,78,368502.149431
28.0,65,369089.379298
16.0,104,369742.494682
16.0,91,370300.346098
18.0,88,370720.99546
12.0,87,371199.712291
6.0,85,371705.568031
24.0,127,372509.541789
18.0,100,373148.265293
22.0,107,373488.268988
34.0,106,374203.087637
17.0,113,374971.39174
2.0,98,375385.657307
6.0,108,376038.802855
36.0,120,376853.150281
136.0,49,377399.680035
8.0,88,377861.081324
44.0,94,378277.144846
38.0,121,379036.024873
65.0,63,379477.336536
32.0,121,380088.395732
10.0,108,380581.692304
12.0,88,381573.617588
0.0,83,381964.704144
18.0,124,382862.354562
6.0,91,383702.021184
16.0,100,384421.215393
2.0,84,384638.02444
-4.0,134,385229.837346
0.0,92,385816.625198
12.0,101,386797.059192
24.0,94,387613.401867
34.0,112,387926.67397
18.0,102,388804.072204
22.0,112,389364.402127
6.0,88,390058.198653
8.0,74,390450.689654
15.0,106,391036.799724
8.0,80,391458.580256
6.0,99,392588.914393
12.0,150,393770.884515
57.0,80,394164.871861
30.0,79,394587.105295
6.0,82,395207.809578
23.0,136,395973.637147
12.0,78,396531.898303
28.0,114,396954.269172
0.0,96,397607.436898
30.0,108,397977.455566
12.0,121,398893.887122
12.0,79,399074.422904
20.0,112,399550.558776
12.0,123,399967.206556
14.0,102,400644.70579
37.0,82,400783.993489
26.0,105,401456.538848
24.0,90,402024.677999
12.0,139,402613.054417
8.0,87,403603.277629
0.0,125,404679.06889
14.0,98,405582.068862
163.0,34,405844.542418
6.0,156,407061.2605
-4.0,96,407645.600034
16.0,136,408463.884652
16.0,100,409041.238279
2.0,83,409282.718843
18.0,124,409722.633278
-10.0,121,410223.386444
36.0,114,411365.673647
24.0,111,411808.516057
16.0,83,412342.798986
18.0,88,412614.830386
14.0,94,412901.263695
14.0,151,413967.468216
40.0,87,414593.970892
20.0,82,415015.696127
4.0,87,416087.659204
34.0,105,416767.401468
10.0,103,418480.680058
22.0,89,419144.601522
12.0,91,419782.787596
16.0,111,420057.446842
10.0,109,420408.179391
8.0,135,421474.432871
28.0,93,422079.207611
0.0,92,423238.342141
20.0,93,423421.022146
8.0,93,423668.665247
54.0,34,423759.083469
6.0,77,425114.267858
0.0,75,425381.125725
26.0,90,426457.10656
6.0,118,427338.72421
4.0,127,427775.115094
10.0,109,428071.925197
10.0,96,428787.394487
28.0,101,429459.679821
32.0,115,430046.46457
34.0,85,430227.113585
0.0,176,431370.352257
14.0,76,432080.214269
10.0,109,432513.856671
28.0,81,433112.503324
42.0,130,434098.91424
